txn_id,user_id,merchant_id,txn_time,amount,device_type,location_id,txn_type,is_fraud
11061,948,392,2923,37.08,iOS,70,P2P,0
11062,665,146,37769,98.19,iOS,18,BillPay,0
11063,1718,468,17192,353.89,Android,68,P2M,0
11064,1149,314,40244,1935.87,Android,83,P2P,0
11065,67,253,12886,3174.23,Android,70,P2M,0
11066,6,160,31352,1380.76,iOS,97,P2M,0
11067,637,349,38731,217.89,Android,68,P2P,0
11068,314,49,38703,862.34,iOS,97,P2M,0
11069,1350,176,20614,726.28,Android,49,P2P,0
11070,565,466,16711,1386.43,Android,4,P2M,0
11071,1602,327,28870,570.27,Web,85,P2M,1
11072,826,65,17066,306.33,Android,28,P2P,0
11073,506,476,32891,15.57,Android,64,P2P,0
11074,1106,289,753,1267.9,iOS,7,P2P,0
11075,1623,50,40882,604.44,Android,72,P2M,0
11076,1026,4,34374,611.18,iOS,99,P2P,0
11077,204,119,39293,2518.4,iOS,12,P2M,0
11078,662,340,3578,532.78,iOS,83,P2M,0
11079,805,373,21050,303.61,Android,42,BillPay,0
11080,404,164,15468,332.22,Android,38,P2P,0
11081,1127,223,19229,9.45,Android,18,P2P,0
11082,536,358,2938,104.41,Android,28,BillPay,0
11083,1392,156,42886,35.84,iOS,64,P2P,0
11084,1236,387,13875,222.99,Android,38,P2P,0
11085,577,262,35195,53.47,Android,96,BillPay,0
11086,1985,173,24740,321.72,Web,59,BillPay,0
11087,1233,23,14150,107.86,Android,94,P2P,0
11088,763,391,9701,2000.04,Android,32,P2M,0
11089,1921,376,23291,2229.47,Android,86,P2P,0
11090,117,61,29286,739.98,iOS,50,BillPay,0
11091,628,356,24116,1309.81,Android,69,P2M,0
11092,749,321,5886,904.61,iOS,71,P2M,0
11093,1502,134,13672,1333.27,Android,73,P2P,0
11094,105,24,14508,816.89,Android,3,P2M,0
11095,495,293,28668,449.97,Android,55,P2M,0
11096,1795,45,9392,1655.62,Android,19,P2P,0
11097,46,179,37936,461.1,Android,18,P2P,0
11098,823,356,3281,403.63,Android,30,P2P,0
11099,1355,472,8810,783.35,Web,52,P2M,1
11100,1240,358,37722,2223.62,iOS,72,P2P,1
11101,982,429,29850,467.01,iOS,29,P2P,0
11102,960,63,36491,684.43,iOS,17,P2M,1
11103,1516,29,34454,542.34,Android,19,BillPay,0
11104,1837,357,12924,1923.99,Android,56,P2P,0
11105,1946,365,16023,903.45,iOS,14,P2P,1
11106,845,96,28508,435.22,Android,16,P2M,0
11107,449,409,28468,746.96,Android,63,P2P,0
11108,536,266,28379,135.74,Web,79,P2M,0
11109,511,291,25929,334.77,Android,18,P2P,1
11110,1482,55,37007,1065.99,iOS,95,BillPay,0
11111,1571,153,41313,661.15,Android,40,P2M,0
11112,1560,219,16664,301.82,Android,13,P2M,0
11113,540,173,13633,359.91,Android,73,P2M,0
11114,1508,96,4932,1327.67,Android,64,P2M,0
11115,16,123,16205,622.76,Web,49,P2P,0
11116,1595,12,19934,218.24,iOS,71,P2M,0
11117,243,4,5183,281.71,Android,97,P2M,0
11118,1974,362,20251,504.71,Web,24,P2P,1
11119,1231,346,20744,1151.21,Android,27,P2M,0
11120,912,67,2053,4774.33,iOS,43,P2P,0
11121,1295,145,37776,164.4,Android,10,P2P,0
11122,761,457,8359,1124.97,Android,13,P2M,0
11123,1803,477,34934,768.23,Android,61,P2P,0
11124,705,65,40874,606.05,Android,22,P2M,1
11125,1871,82,12461,2715.94,Android,54,P2M,0
11126,1754,105,21566,311.78,Android,6,P2P,0
11127,115,181,27516,155.82,Android,50,P2M,1
11128,1604,340,35413,1680.35,iOS,21,P2P,0
11129,1323,441,31469,56.93,Android,91,P2P,0
11130,1861,105,4627,1359.14,Android,44,P2P,0
11131,1507,226,11191,711.79,iOS,98,P2P,0
11132,397,371,33973,143.31,Android,70,P2M,0
11133,394,28,6703,206.36,Android,7,P2P,0
11134,1099,496,16611,135.53,iOS,35,P2P,0
11135,978,483,34904,1013.64,Web,94,P2M,0
11136,1506,16,23695,127.49,Android,75,BillPay,0
11137,1127,277,6958,914.98,iOS,64,P2M,0
11138,297,333,16633,109.71,iOS,30,P2M,0
11139,1002,483,2272,1296.67,Web,58,P2M,1
11140,178,298,22422,2015.51,Web,58,P2M,0
11141,1239,54,3018,655.53,Web,21,P2P,0
11142,967,288,12960,2709.46,iOS,41,P2P,0
11143,315,114,2215,395.94,Android,11,P2P,0
11144,1063,38,34925,224.41,iOS,70,BillPay,0
11145,259,454,18180,156.13,iOS,83,P2M,0
11146,1740,370,19628,521.55,Android,47,P2P,0
11147,7,230,15870,112.1,Android,25,P2M,0
11148,49,166,296,1668.63,iOS,32,P2P,0
11149,1562,182,34695,1228.82,iOS,27,P2M,1
11150,161,444,14578,660.65,iOS,46,P2P,0
11151,1893,205,13554,1022.56,Android,12,P2P,0
11152,176,366,40189,41.03,Web,13,P2M,0
11153,1615,245,21585,182.04,Android,69,BillPay,0
11154,1026,359,34225,776.62,Android,12,P2M,0
11155,1001,333,3546,519.26,Android,49,P2M,0
11156,1919,431,40129,742.33,iOS,90,BillPay,0
11157,455,396,27703,74.54,Android,35,P2P,0
11158,1952,309,3664,845.41,Android,18,P2M,0
11159,1668,417,26165,1302.15,Web,82,P2M,1
11160,276,412,31099,632.21,Android,67,P2P,0
11161,498,121,40422,353.8,Android,90,P2P,1
11162,1653,259,16479,153.56,Android,43,P2M,0
11163,676,210,42319,246.69,Web,48,P2P,0
11164,1824,410,6140,591.41,iOS,79,P2M,1
11165,1052,310,17736,236.05,Android,26,P2P,0
11166,1357,296,22141,1203.87,Android,65,P2M,0
11167,1025,194,21628,113.01,Web,78,P2P,0
11168,1212,68,27243,581.24,Android,51,P2M,0
11169,56,114,17214,548.09,Android,99,P2M,0
11170,547,220,17989,119.63,Android,9,P2M,0
11171,1136,220,21029,4236.67,Web,91,P2M,1
11172,1822,473,7937,1385.9,iOS,32,P2M,0
11173,1334,218,29703,390.9,Android,69,P2P,0
11174,36,237,39284,923.91,iOS,57,P2P,0
11175,439,431,16605,1008.66,Web,62,P2P,0
11176,1753,386,25106,842.49,iOS,96,P2M,1
11177,1616,298,6493,453.19,iOS,31,P2P,0
11178,1850,418,32502,1731.03,Web,70,P2P,1
11179,595,94,32335,1181.16,Android,53,P2P,0
11180,1601,253,25957,624.74,iOS,56,P2M,0
11181,1349,405,4117,2.05,Android,95,BillPay,0
11182,1664,492,38176,202.24,Android,95,P2M,0
11183,307,357,33521,568.76,Android,44,P2P,0
11184,1558,428,12501,1833.55,Android,62,BillPay,0
11185,1752,215,1188,792.43,Android,60,P2M,0
11186,619,481,32113,432.84,Android,39,P2P,0
11187,1133,380,41368,39.28,iOS,7,P2M,0
11188,1396,258,796,727.61,Android,52,P2M,0
11189,357,347,14836,345.55,Android,74,P2M,0
11190,181,240,5145,616.67,Android,95,P2P,0
11191,1380,315,36939,1163.46,Android,45,P2M,0
11192,1700,214,8175,1302.65,iOS,5,P2M,0
11193,68,98,1514,1597.72,Android,32,P2P,0
11194,292,16,15451,808.58,Android,78,P2M,0
11195,692,404,37704,1888.32,Android,41,P2M,0
11196,181,154,16882,938.57,iOS,14,P2M,0
11197,1490,16,11433,1225.66,Android,8,P2M,1
11198,434,198,1369,925.37,Android,84,P2P,0
11199,1488,493,14068,1643.73,iOS,41,P2P,0
11200,1705,108,41658,201.74,Android,74,P2P,0
11201,914,23,8116,1141.32,iOS,10,P2P,0
11202,1558,42,26826,99.69,Web,8,P2M,0
11203,66,37,31237,77.2,Android,81,P2P,0
11204,1045,328,5364,541.23,iOS,52,P2P,0
11205,1636,390,90,285.61,iOS,52,P2P,0
11206,384,165,12086,662.91,Android,77,P2M,0
11207,1836,116,11389,905.9,iOS,37,P2M,0
11208,1639,150,16855,205.53,iOS,36,P2P,0
11209,1583,6,38852,962.98,iOS,21,P2P,0
11210,39,32,42225,4315.7,Android,44,P2P,0
11211,1309,145,27384,1141.54,Web,47,P2P,1
11212,822,294,1111,152.72,iOS,66,BillPay,0
11213,602,401,33365,803.43,Web,94,P2M,0
11214,1621,293,11408,7.62,Android,19,P2P,0
11215,785,407,24002,507.48,Android,79,BillPay,0
11216,1360,177,17738,609.67,Android,24,BillPay,0
11217,1212,445,40645,2871.3,Android,77,P2P,0
11218,671,177,12138,1069.11,Android,88,P2P,0
11219,1267,61,11427,979.23,Web,51,P2P,0
11220,1097,77,10896,608.12,iOS,1,P2M,0
11221,479,416,2389,575.88,Android,18,P2M,0
11222,1998,383,15360,3870.97,Android,82,P2M,1
11223,561,86,36843,17.2,Android,51,P2P,0
11224,101,191,28226,289.01,Android,39,BillPay,0
11225,514,7,16847,114.9,Android,59,P2P,0
11226,1780,406,17456,302.64,Android,11,P2P,0
11227,176,85,5446,498.33,Android,28,P2P,0
11228,238,262,16857,334.76,iOS,11,P2M,0
11229,910,445,37751,2631.12,iOS,53,P2P,0
11230,1083,398,33706,913.02,iOS,96,P2P,0
11231,1889,400,14703,1041.69,Android,34,P2M,1
11232,1123,259,17694,1084.74,iOS,57,P2P,0
11233,1978,393,39959,1835.91,iOS,1,P2M,0
11234,871,47,15058,1168.88,Android,15,P2P,0
11235,1978,341,4056,13.07,iOS,24,BillPay,0
11236,495,498,12855,242.39,Android,40,BillPay,0
11237,947,94,23488,3615.52,Android,57,P2P,1
11238,1538,478,15772,844.73,iOS,66,P2M,0
11239,755,426,23116,56.44,iOS,70,BillPay,0
11240,1321,426,33027,502.84,iOS,66,P2M,1
11241,211,224,1656,3163.71,Android,81,P2M,1
11242,1147,279,28855,3951.19,Android,71,P2P,0
11243,1253,3,39058,453.14,iOS,67,P2P,0
11244,1618,129,5913,1788.34,Android,24,P2P,0
11245,1680,323,7973,717.18,Web,51,P2P,0
11246,1412,249,16975,569.75,iOS,76,P2P,0
11247,140,229,42392,424.74,Android,82,BillPay,0
11248,541,327,13305,1781.46,Android,56,P2M,0
11249,1415,131,10679,776.44,Android,72,P2M,1
11250,270,228,21961,324.93,Android,44,P2M,0
11251,1783,177,228,541.71,Android,61,P2P,0
11252,1036,323,15643,469.7,Android,26,P2P,0
11253,1891,311,27355,479.95,iOS,65,P2P,0
11254,1413,388,42328,298.72,Web,1,P2M,0
11255,1361,31,18008,801.82,Android,3,P2M,0
11256,506,66,23474,42.92,Android,68,P2M,0
11257,1130,206,3979,1738.39,Web,88,P2M,0
11258,32,101,739,429.46,Android,76,BillPay,0
11259,1098,320,39289,1291.01,Android,78,P2P,0
11260,1195,31,19558,1045.96,Android,88,P2P,0
11261,1873,373,37817,510.7,Android,30,P2P,0
11262,1093,191,26646,177.23,iOS,33,P2P,0
11263,813,66,38154,660.82,Android,21,P2P,0
11264,362,415,32272,2366.32,Android,15,P2M,0
11265,1673,303,37339,164.41,Android,63,P2M,0
11266,1457,235,14260,236.58,iOS,60,BillPay,0
11267,929,278,6594,3970.1,Android,47,P2P,0
11268,100,202,13185,1784.74,Android,96,P2P,0
11269,1682,350,12572,638.01,Android,95,P2M,0
11270,9,225,40248,949.28,Web,65,P2M,0
11271,1598,83,17569,468.24,Android,51,P2P,0
11272,697,46,16973,414.14,Android,33,P2M,0
11273,1053,89,4217,468.42,iOS,98,P2P,0
11274,1917,186,7648,428.12,iOS,75,P2P,0
11275,1138,375,17519,900.51,Android,98,P2M,1
11276,462,189,31953,320.93,iOS,9,P2M,0
11277,921,246,19804,149.81,Android,31,P2M,0
11278,1167,46,10750,980.89,Android,29,P2P,0
11279,390,257,1,25.44,iOS,77,P2P,0
11280,632,352,17275,1014.82,iOS,10,P2M,0
11281,682,409,7882,244.4,Android,9,BillPay,0
11282,157,61,12748,168.83,Android,45,P2P,0
11283,335,105,32601,381.08,Android,3,BillPay,0
11284,1885,337,27575,100.0,Android,82,BillPay,0
11285,260,14,32369,388.24,Android,27,P2M,0
11286,82,301,15317,86.35,Web,32,P2M,0
11287,754,77,28318,528.53,Android,8,P2M,0
11288,1465,230,36972,155.03,Android,77,P2P,0
11289,1969,167,41239,111.41,iOS,18,P2P,0
11290,1196,66,22168,692.31,Android,26,P2P,0
11291,1255,32,18082,785.19,Android,80,P2M,0
11292,720,96,11079,4.43,Android,85,P2P,0
11293,75,58,2884,392.4,Android,89,P2P,0
11294,1294,104,27861,64.93,Android,60,P2M,0
11295,1923,312,36347,1073.5,Android,4,BillPay,0
11296,626,134,7195,915.36,Android,33,P2P,0
11297,62,217,2251,40.81,Android,94,P2P,0
11298,874,67,4640,2267.58,Android,31,P2P,0
11299,320,466,18740,2574.31,iOS,33,P2P,0
11300,102,178,12815,325.98,Android,70,P2M,0
11301,1453,374,42891,111.97,iOS,15,P2P,0
11302,874,247,41968,97.14,Web,79,P2P,0
11303,1746,294,29913,1469.68,Android,39,P2P,0
11304,954,235,12904,491.71,Android,31,P2P,0
11305,255,131,18462,7.64,iOS,73,P2P,0
11306,1556,112,35482,2075.98,Android,32,P2M,0
11307,570,389,6947,718.64,Android,64,P2P,0
11308,112,408,1338,937.97,iOS,38,P2M,0
11309,985,54,12782,1387.79,Android,42,P2M,0
11310,1337,290,20073,1365.55,Web,85,P2P,1
11311,998,239,6614,63.07,Android,53,P2P,0
11312,461,240,741,682.64,Android,12,P2M,0
11313,708,295,30210,953.23,iOS,35,P2P,0
11314,887,112,733,71.61,iOS,79,P2P,0
11315,1486,88,13944,201.24,Android,52,P2M,0
11316,1889,228,1806,403.1,Android,92,P2M,1
11317,1116,476,13285,1740.94,Android,96,P2M,0
11318,1076,304,11457,1521.08,iOS,90,P2P,0
11319,1829,305,1753,1218.99,iOS,62,P2M,0
11320,520,290,40126,3706.59,Android,74,BillPay,0
11321,812,208,14587,222.35,iOS,23,P2M,0
11322,1122,356,5857,504.61,Android,1,P2P,0
11323,236,391,33792,473.52,Android,80,P2P,0
11324,1925,274,42442,908.9,Android,59,P2P,0
11325,1398,70,22148,1518.51,Android,85,P2P,0
11326,1605,370,36322,541.32,iOS,47,BillPay,0
11327,927,220,9971,541.08,Android,81,P2P,0
11328,557,231,11908,749.84,Web,20,P2M,0
11329,649,290,21202,1085.31,Android,90,P2P,0
11330,234,307,26692,179.82,Android,17,P2M,0
11331,1056,361,4566,2613.18,Android,89,P2P,0
11332,1313,349,31019,77.26,Android,25,P2M,0
11333,1662,255,14022,18.7,Android,68,P2M,0
11334,579,452,39662,355.52,Android,92,P2P,0
11335,542,142,27030,967.01,Android,65,P2M,1
11336,114,69,39850,3056.1,iOS,78,P2P,0
11337,204,89,19752,2159.59,Android,22,P2P,0
11338,1053,359,35397,933.05,Android,78,P2P,0
11339,643,136,25104,458.94,iOS,15,P2P,0
11340,474,143,20616,724.68,Android,69,P2M,1
11341,697,339,30938,2770.22,Android,15,P2P,0
11342,253,187,6661,246.85,Android,63,P2M,0
11343,1822,11,26047,520.5,Android,47,P2P,1
11344,905,148,39043,944.47,iOS,34,P2P,0
11345,1946,439,42995,8.28,Android,93,P2P,0
11346,386,292,25943,384.06,Android,86,P2P,1
11347,62,338,34487,671.3,Android,16,P2M,0
11348,515,398,9233,1849.45,Android,71,P2M,0
11349,430,442,3487,3862.42,iOS,65,P2M,1
11350,580,38,24559,650.13,iOS,51,P2M,0
11351,1561,345,5844,2314.26,Android,7,P2P,0
11352,1715,208,41519,83.64,iOS,86,P2P,0
11353,1165,210,26140,966.57,iOS,8,P2P,0
11354,743,1,11416,409.4,iOS,1,P2M,0
11355,1324,360,22859,1112.16,Web,87,P2M,0
11356,675,65,22253,1618.29,Android,32,BillPay,0
11357,311,1,39230,44.18,iOS,89,BillPay,0
11358,471,243,18184,2192.54,Android,45,P2M,0
11359,1417,469,27846,56.47,iOS,8,P2M,0
11360,1666,381,30221,1119.98,iOS,63,P2P,0
11361,1469,316,42771,57.26,Android,88,P2M,0
11362,1782,25,21459,1582.56,iOS,69,P2P,0
11363,809,347,15498,183.51,Android,47,P2P,0
11364,172,394,4262,455.43,Android,37,P2P,0
11365,576,50,32914,2157.94,Android,88,P2P,0
11366,31,396,34885,1256.43,iOS,63,P2P,0
11367,47,348,38215,1232.58,Android,59,BillPay,0
11368,130,241,21398,1152.87,Web,72,BillPay,1
11369,352,32,29924,674.13,Android,2,P2M,0
11370,978,33,318,2419.8,Android,96,BillPay,0
11371,1869,200,12161,1425.3,Android,87,P2P,0
11372,1646,234,12323,464.27,iOS,32,P2M,0
11373,1605,26,5749,1085.56,Android,67,BillPay,0
11374,58,42,33022,5015.87,Android,82,P2P,0
11375,1130,434,9528,1638.36,Web,99,P2P,0
11376,812,61,21441,0.98,Android,92,P2M,0
11377,1354,41,8526,1071.18,Android,84,P2P,0
11378,768,441,37161,1825.3,Android,22,P2P,0
11379,1848,130,1044,317.7,Android,1,P2M,0
11380,683,355,12765,3035.1,Android,42,P2P,0
11381,1407,354,18175,410.39,Android,72,P2M,1
11382,1186,198,961,437.41,iOS,8,P2P,0
11383,997,287,3749,140.31,iOS,84,P2P,0
11384,286,151,37333,81.27,iOS,17,BillPay,0
11385,1095,204,40284,615.32,Android,79,P2P,0
11386,1791,182,16973,738.6,Android,48,P2P,0
11387,1478,371,18372,365.7,Android,86,P2M,0
11388,886,412,35757,746.36,Android,16,P2P,0
11389,1591,207,38433,401.59,Android,97,P2P,0
11390,1859,147,4541,1621.08,Android,88,P2M,0
11391,397,204,30678,2460.22,Android,20,P2M,0
11392,1539,498,18344,720.22,Android,30,P2M,1
11393,26,48,8846,1477.52,Android,33,P2M,0
11394,313,258,33846,1537.9,Android,89,P2M,0
11395,126,139,35842,1000.75,iOS,46,P2P,0
11396,1432,172,42315,170.56,iOS,36,P2P,0
11397,1589,101,5029,134.68,iOS,72,P2M,0
11398,1222,187,16272,2015.44,iOS,94,P2M,0
11399,811,384,23770,246.37,iOS,80,P2M,0
11400,188,315,13104,226.24,Android,40,P2P,0
11401,698,376,15855,145.34,Android,79,P2P,0
11402,1841,294,37524,599.7,iOS,27,P2P,0
11403,810,409,37463,904.08,iOS,45,P2P,0
11404,716,363,919,902.01,Android,74,P2P,0
11405,1508,21,42706,242.02,Android,24,P2M,1
11406,450,298,34526,79.67,Android,31,BillPay,0
11407,523,420,34599,297.09,Android,19,P2P,1
11408,1895,393,9363,560.03,iOS,56,P2P,0
11409,1378,396,14255,758.31,Android,65,P2M,0
11410,986,10,3810,252.43,Android,2,P2P,0
11411,658,187,1440,161.85,iOS,39,P2M,1
11412,597,494,1719,1473.98,Android,12,BillPay,0
11413,100,133,555,1561.13,Android,30,P2M,0
11414,616,33,42193,262.75,Android,40,P2P,0
11415,948,69,12112,656.99,Android,13,P2M,0
11416,1582,80,2297,463.61,Android,89,P2P,0
11417,556,191,1535,122.49,Android,97,P2P,0
11418,278,101,14931,2258.58,Android,89,P2M,0
11419,1717,485,6282,7.86,iOS,18,P2M,0
11420,1723,285,28634,166.19,Web,72,P2M,0
11421,1650,402,25485,339.19,Android,96,P2M,0
11422,491,221,34729,1552.92,Android,12,P2P,0
11423,255,390,24587,1243.41,Android,54,P2P,1
11424,381,53,33747,693.78,Android,54,P2P,0
11425,892,466,33040,950.01,iOS,83,P2P,0
11426,542,160,23641,333.52,Android,85,P2M,1
11427,1288,380,26573,2257.98,iOS,44,P2M,0
11428,1634,42,5144,21.72,Android,66,P2M,1
11429,825,47,1688,85.11,Android,53,P2P,0
11430,879,159,17979,2078.14,Android,64,P2M,1
11431,1353,446,31803,2321.09,Android,60,P2P,1
11432,1139,184,16154,539.57,Android,75,P2P,0
11433,1300,246,37451,687.29,Android,51,P2P,1
11434,1512,11,15123,1862.63,Android,89,P2M,0
11435,281,154,23998,1536.23,Web,1,P2M,0
11436,1299,220,5786,1584.12,Android,99,P2P,0
11437,773,155,30289,371.9,iOS,97,P2P,0
11438,843,339,5129,1420.15,Android,91,BillPay,0
11439,719,441,28914,57.46,iOS,21,P2P,1
11440,1920,365,25777,533.93,iOS,78,P2M,0
11441,328,283,2845,216.82,iOS,55,P2M,0
11442,211,187,8448,29.16,Android,3,P2P,0
11443,727,62,27139,768.22,Android,63,P2M,0
11444,923,148,21718,63.39,iOS,63,P2M,1
11445,552,387,23581,102.41,Android,29,P2M,0
11446,26,144,27993,68.22,Android,17,P2P,0
11447,27,103,42048,2952.63,Android,58,P2M,0
11448,702,300,12923,32.02,Android,4,BillPay,0
11449,1107,93,13084,251.5,Android,62,BillPay,0
11450,1920,463,17560,844.44,iOS,86,BillPay,0
11451,1970,286,22567,1387.02,Android,78,P2M,0
11452,682,424,19481,749.61,iOS,78,P2M,1
11453,413,119,32016,3000.66,iOS,57,P2P,0
11454,167,497,11422,329.64,Android,73,P2P,0
11455,1724,449,1724,510.94,Android,66,BillPay,0
11456,169,29,30471,1377.64,Android,5,P2M,0
11457,1825,30,2628,915.8,Android,18,P2P,0
11458,229,360,27875,192.71,Android,43,P2M,0
11459,1633,366,17734,552.39,Android,96,P2P,0
11460,367,288,24109,2982.41,Android,41,P2P,0
11461,528,138,619,1590.35,iOS,9,P2P,0
11462,791,475,13786,170.36,Android,68,P2P,0
11463,1671,51,28634,158.55,iOS,67,P2M,0
11464,1562,392,21927,1410.05,Web,21,P2P,0
11465,1888,435,9729,177.41,iOS,39,P2P,0
11466,524,292,22237,482.34,Android,46,P2P,0
11467,1096,234,36540,159.5,Android,94,P2P,0
11468,1669,55,35301,11.82,iOS,88,BillPay,0
11469,106,419,41437,1666.14,Android,65,P2P,0
11470,732,292,21735,1207.69,Android,16,P2P,1
11471,1909,240,34808,508.79,Android,28,P2M,1
11472,965,312,17949,139.08,Android,94,P2M,0
11473,1713,36,20509,1313.64,Web,83,P2M,0
11474,1306,89,29398,356.24,Web,87,P2P,0
11475,133,212,4268,867.65,Android,34,BillPay,0
11476,534,445,35607,304.65,Android,23,P2P,0
11477,975,318,40944,452.91,Android,16,P2M,0
11478,269,365,39308,613.39,Web,41,P2P,1
11479,1436,245,12412,1148.44,Android,96,P2P,0
11480,673,465,35511,1427.36,iOS,80,P2P,0
11481,1643,87,27150,468.94,iOS,35,P2P,0
11482,791,409,5642,212.26,iOS,91,P2M,0
11483,1889,240,10069,133.46,Android,67,P2P,0
11484,1771,320,31832,333.32,iOS,63,P2P,1
11485,18,188,1026,1294.72,Android,20,P2P,0
11486,1778,57,3592,256.14,iOS,91,BillPay,0
11487,117,113,987,38.95,iOS,66,P2M,0
11488,798,223,15917,664.6,iOS,77,P2P,1
11489,1818,70,7238,27.35,Android,6,BillPay,1
11490,1168,227,35515,1729.74,Android,78,P2P,0
11491,1741,256,8330,906.71,Android,88,P2P,0
11492,551,180,5650,237.48,Android,91,P2M,1
11493,929,184,37264,506.53,Android,9,P2P,0
11494,1690,191,25217,1075.25,Android,50,P2M,0
11495,1712,452,17807,1978.55,Android,87,P2M,0
11496,1985,232,25712,1660.06,Android,99,P2P,0
11497,753,276,36489,57.65,Android,64,P2P,0
11498,422,233,27865,67.7,Android,51,P2P,0
11499,1922,54,24633,728.49,Android,37,P2M,0
11500,1393,257,25275,548.93,iOS,78,P2P,0
11501,646,493,1145,277.31,Android,90,P2P,0
11502,558,90,21963,2989.55,iOS,72,P2M,1
11503,50,226,9300,1097.18,iOS,45,P2P,0
11504,678,247,20879,930.05,Android,31,P2P,0
11505,106,394,6242,160.06,iOS,72,P2P,0
11506,1240,151,13832,267.18,iOS,36,P2M,0
11507,658,435,24683,743.13,iOS,94,P2M,0
11508,1947,113,14285,1270.13,Android,59,P2P,0
11509,1449,408,28823,2139.62,iOS,16,P2M,1
11510,1096,269,9097,957.14,iOS,53,P2P,0
11511,988,157,1992,433.9,Android,95,P2M,1
11512,842,442,36890,939.73,iOS,31,P2P,0
11513,1809,366,28790,57.35,Android,35,P2P,0
11514,1783,347,29394,733.2,iOS,37,P2M,0
11515,446,351,18376,1800.18,iOS,78,P2P,0
11516,1949,299,23880,810.56,iOS,62,BillPay,0
11517,1210,394,19984,6.06,Android,39,P2P,0
11518,70,159,13541,948.69,Android,56,P2M,0
11519,1998,487,28975,1037.0,iOS,89,P2P,0
11520,150,330,4010,623.36,iOS,65,P2P,0
11521,1270,472,8275,1354.64,iOS,63,P2M,0
11522,774,225,36088,180.81,iOS,29,P2M,1
11523,1562,14,18889,420.72,Android,92,P2P,1
11524,1959,355,40596,1318.48,Web,93,P2M,0
11525,1676,109,40653,740.45,iOS,74,P2P,0
11526,1123,418,40016,4143.04,Android,8,BillPay,0
11527,1934,401,40636,57.42,Android,94,P2M,0
11528,1302,405,32155,224.1,Android,30,P2P,0
11529,1587,96,6349,177.64,Android,41,P2P,0
11530,1687,195,23347,2996.94,Android,70,P2M,0
11531,944,58,3062,1627.65,Android,15,P2M,0
11532,455,463,3852,114.29,Web,55,BillPay,1
11533,1128,392,13160,349.32,Android,88,P2P,0
11534,946,352,16322,43.22,Android,77,P2P,0
11535,601,294,387,800.97,Web,9,P2M,0
11536,653,154,39805,321.81,Android,20,P2M,0
11537,725,64,6910,238.26,Android,36,P2M,0
11538,233,158,15758,592.39,Android,49,P2M,1
11539,1418,265,2003,1269.95,Android,13,P2M,0
11540,1525,121,25607,413.9,Android,91,P2P,0
11541,1719,288,38513,1133.23,Android,18,P2M,0
11542,251,11,25025,472.66,Android,57,P2M,0
11543,1545,214,3547,193.17,iOS,8,P2P,0
11544,79,162,25672,472.77,Android,42,P2M,0
11545,1076,105,41819,617.85,Android,8,P2M,0
11546,898,402,14456,495.29,iOS,60,P2M,0
11547,921,147,301,256.52,iOS,58,P2P,0
11548,781,182,39872,163.75,Android,24,P2P,0
11549,226,338,31603,2349.25,Android,44,P2P,0
11550,1075,37,41840,282.47,Android,63,P2M,1
11551,1210,82,20545,977.63,Android,91,P2M,0
11552,1058,12,40478,333.25,Android,51,P2P,0
11553,803,4,16178,2795.78,Android,84,P2P,0
11554,742,495,18216,3557.08,iOS,99,P2P,0
11555,131,43,8242,1394.82,iOS,8,P2P,0
11556,1023,411,7496,696.81,Android,88,P2M,0
11557,632,51,20866,624.83,Android,40,P2M,0
11558,1467,261,28357,319.14,Android,76,P2P,0
11559,838,134,31212,104.11,Android,33,P2M,0
11560,759,461,5887,65.89,Android,78,BillPay,0
11561,1456,87,17862,501.06,Android,21,P2P,0
11562,704,362,34856,3082.58,Android,33,P2M,1
11563,497,56,6040,226.82,Android,55,P2M,1
11564,1427,217,24536,423.4,iOS,65,P2M,0
11565,323,366,13440,820.48,Android,57,P2P,0
11566,1234,68,28371,345.94,iOS,70,P2P,0
11567,615,352,19724,2.91,iOS,14,P2P,0
11568,329,44,2343,403.63,Android,92,P2P,0
11569,1396,143,7188,1306.33,Android,25,P2M,0
11570,1484,346,34006,2305.35,iOS,39,P2P,0
11571,133,42,29096,257.37,Android,23,P2M,0
11572,835,139,6856,2037.21,iOS,43,P2P,0
11573,651,73,22044,1614.82,Android,56,P2P,0
11574,121,267,10620,417.68,Android,17,P2P,0
11575,606,194,20723,3.75,Web,31,P2P,1
11576,1476,493,41142,1490.82,Android,52,P2P,0
11577,965,155,41503,270.36,Android,28,P2M,0
11578,129,246,23475,1128.1,Android,7,P2M,0
11579,1115,314,30243,678.0,Android,18,P2P,0
11580,1628,218,32860,200.48,iOS,80,P2P,0
11581,1599,456,2415,835.78,Android,6,P2M,0
11582,29,384,4254,1157.99,Android,66,P2P,0
11583,722,253,10637,514.64,Android,20,P2M,0
11584,1548,277,24510,1102.38,Android,87,P2M,1
11585,333,277,37301,415.32,Web,2,P2M,0
11586,1321,72,6516,3139.75,Android,25,BillPay,1
11587,1154,129,4401,219.35,Android,6,P2P,0
11588,1317,358,35800,1203.54,Web,43,BillPay,0
11589,1197,186,32122,1107.76,iOS,29,P2M,0
11590,1744,13,19673,603.07,Android,9,P2P,0
11591,944,329,29653,345.04,Android,73,P2M,1
11592,1048,220,20822,472.13,Android,14,P2M,0
11593,1123,6,6867,794.29,Android,45,BillPay,0
